id,battle_background_asset_id,battle_bgm_asset_id,appearance_production,script_name,battle_pattern1,battle_pattern2,battle_pattern3,battle_pattern4,battle_pattern5,battle_pattern6,not_escape,battle_flag_group_id,get_value,get_ap,monster1,monster1_x_position,monster1_y_position,monster1_group,monster2,monster2_x_position,monster2_y_position,monster2_group,monster3,monster3_x_position,monster3_y_position,monster3_group,monster4,monster4_x_position,monster4_y_position,monster4_group,monster5,monster5_x_position,monster5_y_position,monster5_group,monster6,monster6_x_position,monster6_y_position,monster6_group,monster7,monster7_x_position,monster7_y_position,monster7_group,monster8,monster8_x_position,monster8_y_position,monster8_group,monster9,monster9_x_position,monster9_y_position,monster9_group
397,17,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,5,25,10,1,0,25,10,1,2,25,10,1,2,25,10,1,2,25,10,1
398,17,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,2,25,10,1,2,25,10,1,0,25,10,1
399,13,77,1,0,1,0,0,0,1,1,0,0,0,0,46,25,10,1,46,25,10,1,46,25,10,1,47,25,10,1,47,25,10,1,46,25,10,1,47,25,10,1,47,25,10,1,47,25,10,1
400,13,77,1,0,1,0,0,0,1,1,0,0,0,0,46,25,10,1,46,25,10,1,46,25,10,1,46,25,10,1,47,25,10,1,46,25,10,1,47,25,10,1,47,25,10,1,47,25,10,1
401,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,46,25,10,1,46,25,10,1,46,25,10,1,47,25,10,1,47,25,10,1,47,25,10,1
402,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,46,25,10,1,0,25,10,1,47,25,10,1,47,25,10,1,46,25,10,1
403,13,77,1,0,1,0,0,0,1,1,0,0,0,0,63,25,10,1,63,25,10,1,0,25,10,1,63,25,10,1,63,25,10,1,63,25,10,1,63,25,10,1,63,25,10,1,63,25,10,1
404,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,63,25,10,1,63,25,10,1,0,25,10,1,63,25,10,1,63,25,10,1,63,25,10,1
405,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,63,25,10,1,63,25,10,1,63,25,10,1
406,13,77,1,0,1,0,0,0,1,1,0,0,0,0,4,25,10,1,4,25,10,1,4,25,10,1,5,25,10,1,5,25,10,1,4,25,10,1,5,25,10,1,5,25,10,1,5,25,10,1
407,13,77,1,0,1,0,0,0,1,1,0,0,0,0,4,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1,5,25,10,1,4,25,10,1,5,25,10,1,5,25,10,1,5,25,10,1
408,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,4,25,10,1,4,25,10,1,4,25,10,1,5,25,10,1,5,25,10,1,5,25,10,1
409,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,4,25,10,1,0,25,10,1,5,25,10,1,5,25,10,1,4,25,10,1
410,28,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,5,25,10,1,5,25,10,1,0,25,10,1
411,13,77,1,0,1,0,0,0,1,1,0,0,0,0,75,25,10,1,75,25,10,1,75,25,10,1,72,25,10,1,72,25,10,1,75,25,10,1,72,25,10,1,72,25,10,1,72,25,10,1
412,13,77,1,0,1,0,0,0,1,1,0,0,0,0,75,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1,72,25,10,1,75,25,10,1,72,25,10,1,72,25,10,1,72,25,10,1
413,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1,72,25,10,1,72,25,10,1,72,25,10,1
414,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,75,25,10,1,0,25,10,1,72,25,10,1,72,25,10,1,75,25,10,1
415,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,72,25,10,1,72,25,10,1,0,25,10,1
416,13,77,1,0,1,0,0,0,1,1,0,0,0,0,28,35,-5,1,29,70,-5,1,28,35,-5,1,0,25,10,1,29,35,-5,1,0,25,10,1,29,35,-5,1,0,25,10,1,29,35,-5,1
417,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,28,25,-5,1,0,25,10,1,29,25,-5,1,0,25,10,1,29,25,-5,1,0,25,10,1,29,25,-5,1,0,25,10,1
418,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,29,25,-5,1,0,25,10,1,28,25,-5,1,0,25,10,1,28,25,-5,1
419,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,29,25,10,1,0,25,10,1
420,13,77,1,0,1,0,0,0,1,1,0,0,0,0,75,25,10,1,75,25,10,1,0,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1
421,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1
422,13,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,75,25,10,1,0,25,10,1,75,25,10,1,75,25,10,1,75,25,10,1
423,1,77,1,0,1,0,0,0,1,1,0,0,0,0,34,25,10,1,34,25,10,1,34,25,10,1,32,25,10,1,32,25,10,1,32,25,10,1,32,25,10,1,32,25,10,1,32,25,10,1
424,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,34,25,10,1,32,25,10,1,34,25,10,1,32,25,10,1,32,25,10,1,32,25,10,1
425,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,32,25,10,1,32,25,10,1,0,25,10,1
426,23,77,1,0,1,0,0,0,1,1,0,0,0,0,80,25,10,1,80,25,10,1,80,25,10,1,82,25,10,1,82,25,10,1,82,25,10,1,82,25,10,1,82,25,10,1,82,25,10,1
427,1,77,1,0,1,0,0,0,1,1,0,0,0,0,80,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,82,25,10,1,80,25,10,1,82,25,10,1,82,25,10,1,82,25,10,1
428,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,80,25,10,1,0,25,10,1,80,25,10,1,82,25,10,1,80,25,10,1,82,25,10,1,82,25,10,1,82,25,10,1
429,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,82,25,10,1,82,25,10,1,80,25,10,1
430,23,77,1,0,1,0,0,0,1,1,0,0,0,0,57,40,-5,1,57,80,-5,1,57,40,-5,1,0,25,10,1,57,35,-5,1,0,25,10,1,57,30,-5,1,0,25,10,1,57,30,-5,1
431,21,77,1,0,1,0,0,0,1,1,0,0,0,0,57,40,-5,1,0,25,10,1,57,40,-5,1,0,25,10,1,57,35,-5,1,0,25,10,1,57,30,-5,1,0,25,10,1,57,30,-5,1
432,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,57,40,-5,1,0,25,10,1,57,35,-5,1,0,25,10,1,57,35,-5,1,0,25,10,1,57,30,-5,1,0,25,10,1
433,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,57,35,-5,1,0,25,10,1,57,30,-5,1,0,25,10,1,57,30,-5,1
434,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,57,30,-5,1,0,25,10,1,57,30,-5,1
435,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,57,30,10,1,0,25,10,1
436,23,77,1,0,1,0,0,0,1,1,0,0,0,0,42,25,10,1,42,25,10,1,42,25,10,1,41,25,10,1,41,25,10,1,41,25,10,1,41,25,10,1,41,25,10,1,41,25,10,1
437,1,77,1,0,1,0,0,0,1,1,0,0,0,0,42,25,10,1,42,25,10,1,42,25,10,1,41,25,10,1,41,25,10,1,42,25,10,1,41,25,10,1,41,25,10,1,41,25,10,1
438,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,42,25,10,1,0,25,10,1,42,25,10,1,41,25,10,1,42,25,10,1,41,25,10,1,41,25,10,1,41,25,10,1
439,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,41,25,10,1,41,25,10,1,42,25,10,1
440,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,41,25,10,1,41,25,10,1,0,25,10,1
441,1,77,1,0,1,0,0,0,1,1,0,0,0,0,59,30,10,1,0,25,10,1,59,30,10,1,0,25,10,1,60,30,10,1,0,25,10,1,60,30,10,1,0,25,10,1,60,30,10,1
442,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,60,30,10,1,60,30,10,1,59,30,10,1
443,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,60,25,10,1,0,25,10,1
444,21,77,1,0,1,0,0,0,1,1,0,0,0,0,34,25,10,1,34,25,10,1,34,25,10,1,34,25,10,1,34,25,10,1,34,25,10,1,36,25,-5,1,0,25,10,1,36,25,10,1
445,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,34,25,10,1,0,25,10,1,34,45,10,1,34,25,10,1,34,45,10,1,36,25,-5,1,0,25,10,1,36,25,10,1
446,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,34,25,10,1,0,25,10,1,34,25,10,1,0,25,10,1,34,25,10,1,0,25,10,1,36,25,10,1,0,25,10,1
447,21,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,34,25,10,1,34,25,10,1,0,25,10,1,0,25,10,1,36,25,10,1,0,25,10,1
448,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,36,25,10,1,0,25,10,1,38,25,-5,1,0,25,10,1,38,25,10,1,0,25,10,1,36,25,10,1,0,25,10,1
449,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,38,25,-5,1,0,25,10,1,38,25,10,1,0,25,10,1,36,25,10,1,0,25,10,1
450,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,38,25,0,1,0,25,10,1,36,25,-5,1,0,25,10,1,36,25,10,1
451,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,36,25,-5,1,0,25,10,1,38,25,10,1
452,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,38,25,10,1,0,25,10,1
453,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,104,25,10,1,0,25,10,1,104,25,10,1,104,25,10,1,104,25,10,1,104,25,10,1,104,25,10,1,104,25,10,1
454,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,104,25,10,1,104,25,10,1,0,25,10,1,104,25,10,1,104,25,10,1,104,25,10,1
455,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,104,25,10,1,104,25,10,1,104,25,10,1
456,24,77,1,0,1,0,0,0,1,1,0,0,0,0,81,25,10,1,80,25,10,1,0,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1
457,24,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,81,25,10,1,0,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1
458,24,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,80,25,10,1,80,25,10,1,81,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1
459,24,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,81,25,10,1,80,25,10,1,0,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1
460,24,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,81,25,10,1,0,25,10,1,80,25,10,1,80,25,10,1,80,25,10,1
461,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,-5,1,0,25,10,1
462,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,-5,1
463,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,10,1
464,1,77,1,0,1,0,0,0,1,1,0,0,0,0,10,25,-5,1,0,25,10,1,10,25,-5,1,0,25,10,1,7,25,10,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,-5,1
465,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,7,25,10,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,10,1,0,25,10,1,10,25,10,1,0,25,10,1
466,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,7,25,10,1,0,25,10,1,10,25,-5,1,0,25,10,1,10,25,10,1
467,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,7,25,10,1,0,25,10,1,10,25,10,1
468,1,77,1,0,1,0,0,0,1,1,0,0,0,0,90,45,10,1,90,65,0,1,90,45,-10,1,94,25,0,1,94,55,-5,1,94,25,-10,1,0,25,10,1,94,25,-5,1,0,25,10,1
469,1,77,1,0,1,0,0,0,1,1,0,0,0,0,90,35,-5,1,0,25,10,1,90,35,10,1,0,25,10,1,94,30,-5,1,0,25,10,1,94,25,-5,1,0,25,10,1,94,25,-5,1
470,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,90,35,-5,1,0,25,10,1,90,35,10,1,94,25,-5,1,0,25,10,1,94,25,10,1
471,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,90,25,-5,1,0,25,10,1,94,25,10,1
472,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,94,25,10,1,0,25,10,1
473,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,65,25,-5,1,0,25,10,1,65,25,-5,1,0,25,10,1,65,25,-5,1,0,25,10,1,65,25,-5,1,0,25,10,1
474,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,65,25,-5,1,0,25,10,1,65,25,-5,1,0,25,10,1,65,25,-5,1
475,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,65,25,-5,1,0,25,10,1,65,25,10,1
476,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,65,25,10,1,0,25,10,1
477,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,27,30,10,1,27,40,10,1,27,30,10,1,30,25,-5,1,0,25,10,1,30,25,10,1
478,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,27,30,-5,1,0,25,10,1,27,30,10,1,30,25,-5,1,0,25,10,1,30,25,10,1
479,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,27,25,10,1,0,25,10,1,30,25,-5,1,0,25,10,1,30,25,10,1
480,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,27,25,10,1,0,25,10,1,30,25,10,1
481,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,27,25,10,1,0,25,10,1
482,26,77,1,0,1,0,0,0,1,1,0,0,0,0,83,25,10,1,83,25,10,1,0,25,10,1,83,25,10,1,83,25,10,1,83,25,10,1,83,25,10,1,83,25,10,1,83,25,10,1
483,26,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,83,25,10,1,83,25,10,1,83,25,10,1,83,25,10,1,83,25,10,1,83,25,10,1
484,26,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,83,25,10,1,0,25,10,1,83,25,10,1,83,25,10,1,83,25,10,1
485,29,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,95,25,-5,1,0,25,10,1,95,25,0,1,0,25,10,1,95,25,-10,1,0,25,10,1,95,25,-5,1,0,25,10,1
486,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,88,25,10,1,92,25,10,1,88,25,10,1
487,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,88,25,10,1,92,25,10,1,0,25,10,1
488,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,92,25,10,1,0,25,10,1
489,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,8,25,10,1,0,25,10,1,8,25,10,1,0,25,10,1,8,25,10,1,0,25,10,1,12,25,10,1,0,25,10,1
490,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,8,25,10,1,0,25,10,1,8,25,10,1,0,25,10,1,12,25,10,1,0,25,10,1
491,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,8,25,10,1,0,25,10,1,12,30,10,1
492,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,12,25,10,1,0,25,10,1
493,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,66,25,-5,1,0,25,10,1,66,25,-5,1,0,25,10,1,66,25,-5,1,0,25,10,1,66,25,-5,1,0,25,10,1
494,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,30,10,1,66,25,-5,1,0,25,10,1,66,30,-5,1,0,25,10,1,66,30,-5,1
495,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,50,25,0,1,0,25,10,1,50,25,0,1,0,25,10,1,50,25,0,1,0,25,10,1,50,25,0,1,0,25,10,1
496,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,30,10,1,50,25,0,1,0,25,10,1,50,30,0,1,0,25,10,1,50,30,0,1
497,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,50,30,-5,1,0,25,10,1,50,30,10,1
498,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,8,25,10,1,0,25,10,1,8,25,10,1,0,25,10,1,8,25,10,1,0,25,10,1,8,25,10,1,0,25,10,1
499,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,8,25,15,1,0,25,10,1,8,30,10,1,0,25,10,1,8,30,10,1
500,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,8,30,-5,1,0,25,10,1,8,30,10,1
501,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,68,25,0,1,0,25,10,1,68,25,0,1,0,25,10,1,68,25,0,1,0,25,10,1,68,25,0,1,0,25,10,1
502,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,68,35,0,1,0,25,10,1,68,35,0,1,0,25,10,1,68,35,0,1
503,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,68,35,-10,1,0,25,10,1,68,35,0,1
504,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,23,25,10,1,23,25,10,1,23,25,10,1,23,25,10,1,23,25,10,1,23,25,10,1
505,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,23,25,10,1,23,25,10,1,0,25,10,1,23,25,10,1,23,25,10,1,23,25,10,1
506,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,23,25,10,1,0,25,10,1,23,25,10,1,23,25,10,1,23,25,10,1
507,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,23,25,10,1,23,25,10,1,23,25,10,1
508,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,42,25,10,1,42,25,10,1,42,25,10,1,42,25,10,1,42,25,10,1,42,25,10,1
509,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,42,25,10,1,42,25,10,1,0,25,10,1,42,25,10,1,42,25,10,1,42,25,10,1
510,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,42,25,10,1,0,25,10,1,42,25,10,1,42,25,10,1,42,25,10,1
511,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,42,25,10,1,42,25,10,1,42,25,10,1
512,23,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,42,25,10,1,42,25,10,1,0,25,10,1
513,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,6,25,10,1,0,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1
514,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1
515,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,6,25,10,1,6,25,10,1,0,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1
516,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,6,25,10,1,0,25,10,1,6,25,10,1,6,25,10,1,6,25,10,1
517,18,77,1,0,1,0,0,0,1,1,0,0,0,0,6,30,-8,1,6,30,-8,1,0,25,10,1,6,30,10,1,6,30,10,1,6,30,10,1,11,30,-5,1,0,25,10,1,11,30,10,1
518,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,6,40,10,1,0,25,10,1,6,45,10,1,6,30,10,1,6,45,10,1,11,30,-5,1,0,25,10,1,11,30,10,1
519,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,6,30,10,1,6,50,10,1,6,30,10,1,11,30,-5,1,0,25,10,1,11,30,10,1
520,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,6,30,-5,1,6,30,-5,1,0,25,10,1,11,30,-5,1,0,25,10,1,11,30,10,1
521,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,116,25,10,1,0,25,10,1,115,25,10,1,115,25,10,1,115,25,10,1
522,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,115,25,10,1,115,25,10,1,116,25,10,1
523,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,67,25,0,1,0,25,10,1,67,25,0,1,0,25,10,1,67,25,0,1,0,25,10,1,67,25,0,1,0,25,10,1
524,18,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,67,35,10,1,0,25,10,1,67,35,10,1,0,25,10,1,67,35,10,1
525,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,58,25,10,1,58,25,-5,1,0,25,10,1,0,25,10,1
526,1,77,1,0,1,0,0,0,1,1,0,0,0,0,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,0,25,10,1,58,25,10,1,0,25,10,1
527,1,77,1,0,1,0,0,0,1,1,0,0,0,0,38,55,-5,1,0,25,10,1,38,55,-5,1,0,25,10,1,37,55,-5,1,0,25,10,1,37,50,-5,1,37,25,-5,1,37,50,-5,1
528,1,77,1,0,1,0,0,0,1,1,0,0,0,0,38,30,-5,1,0,25,10,1,38,30,-5,1,0,25,10,1,37,30,-5,1,0,25,10,1,37,30,-5,1,0,25,10,1,37,30,-5,1
